State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Odisha,Boudh,Boudh,Tomato,Other,FAQ,19/05/2025,1800,2200,2000
Odisha,Boudh,Khunthabandha,Cauliflower,Other,FAQ,19/05/2025,2000,2800,2500
Odisha,Boudh,Khunthabandha,Tomato,Other,FAQ,19/05/2025,1200,1800,1500
Odisha,Dhenkanal,Hindol,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,2000,2500,2200
Odisha,Dhenkanal,Hindol,Onion,Other,Non-FAQ,19/05/2025,1500,2000,1800
Odisha,Dhenkanal,Kamakhyanagar,Onion,Onion,Non-FAQ,19/05/2025,1900,2100,2000
Odisha,Dhenkanal,Kamakhyanagar,Pumpkin,Pumpkin,FAQ,19/05/2025,1000,1200,1000
Odisha,Ganjam,Bhanjanagar,"Banana - Green","Banana - Green",FAQ,19/05/2025,2200,2400,2300
Odisha,Ganjam,Bhanjanagar,"Green Chilli","Green Chilly",FAQ,19/05/2025,3200,3400,3300
Odisha,Jagatsinghpur,Rahama,Brinjal,Other,FAQ,19/05/2025,3000,5000,4000
Odisha,Jagatsinghpur,Rahama,Fish,Other,FAQ,19/05/2025,12000,43000,18000
Odisha,Jagatsinghpur,Rahama,Pumpkin,Other,FAQ,19/05/2025,1500,3000,2000
Odisha,Jagatsinghpur,Rahama,Rice,Other,FAQ,19/05/2025,3200,6000,4000
Odisha,Mayurbhanja,Karanjia,Fish,Other,FAQ,19/05/2025,18000,19000,19000
Odisha,Mayurbhanja,Karanjia,Rice,Other,FAQ,19/05/2025,3400,3500,3500
Odisha,Nayagarh,Bahadajholla,Cauliflower,Other,FAQ,19/05/2025,2865,3000,2970
Odisha,Nayagarh,Bahadajholla,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,3875,4000,4000
Odisha,Rayagada,Rayagada(Muniguda),Pumpkin,Other,FAQ,19/05/2025,2000,3000,2500
Odisha,Sundergarh,Panposh,"Bitter gourd",Other,FAQ,19/05/2025,3500,4000,3800
Odisha,Sundergarh,Panposh,"Bottle gourd",Other,FAQ,19/05/2025,2000,2400,2200
Odisha,Sundergarh,Panposh,Cucumbar(Kheera),Other,FAQ,19/05/2025,3000,3800,3400
Odisha,Sundergarh,Panposh,"Green Chilli",Other,FAQ,19/05/2025,4000,5000,4500
Odisha,Sundergarh,Sargipali,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,3000,3500,3200
Odisha,Sundergarh,Sargipali,Cucumbar(Kheera),Other,FAQ,19/05/2025,1800,2200,2000
Odisha,Sundergarh,Sargipali,"Green Chilli",Other,FAQ,19/05/2025,4800,5200,5000
Punjab,Amritsar,Rayya,Brinjal,Brinjal,FAQ,19/05/2025,900,900,900
Punjab,Amritsar,Rayya,Onion,Red,FAQ,19/05/2025,2000,2000,2000
Punjab,Fazilka,Fazilka,"Green Chilli",Other,FAQ,19/05/2025,1500,2500,2000
Punjab,Fazilka,Fazilka,Onion,Other,FAQ,19/05/2025,1000,1800,1500
Punjab,Gurdaspur,Kalanaur,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,5000,5000,5000
Punjab,Gurdaspur,Kalanaur,Capsicum,Capsicum,FAQ,19/05/2025,5000,5000,5000
Punjab,Hoshiarpur,"Garh Shankar",Apple,Other,Medium,19/05/2025,8000,9000,8500
Punjab,Hoshiarpur,"Garh Shankar",Lemon,Other,FAQ,19/05/2025,4500,6000,5000
Punjab,Hoshiarpur,"Garh Shankar",Onion,Other,Non-FAQ,19/05/2025,900,1100,1000
Punjab,Hoshiarpur,"Garh Shankar",Pomegranate,Other,Medium,19/05/2025,4500,6000,5500
Punjab,Hoshiarpur,Mukerian(Talwara),Potato,Potato,FAQ,19/05/2025,800,1200,1000
Punjab,Hoshiarpur,"Tanda Urmur",Cabbage,Other,FAQ,19/05/2025,1000,1500,1200
Punjab,Hoshiarpur,"Tanda Urmur",Garlic,Other,FAQ,19/05/2025,8000,10000,9000
Punjab,Hoshiarpur,"Tanda Urmur",Tinda,Other,FAQ,19/05/2025,2500,3000,2800
Punjab,Jalandhar,Nakodar,"Bitter gourd",Other,FAQ,19/05/2025,1800,2200,2000
Punjab,Ludhiana,Doraha,Onion,Other,Non-FAQ,19/05/2025,1000,1800,1500
Punjab,Ludhiana,Khanna,Cauliflower,Other,FAQ,19/05/2025,2000,3000,2500
Punjab,Ludhiana,Khanna,Garlic,Other,FAQ,19/05/2025,3500,8000,5000
Punjab,Ludhiana,Khanna,Ginger(Green),Other,FAQ,19/05/2025,2000,4000,3000
Punjab,Ludhiana,Khanna,Onion,Other,FAQ,19/05/2025,800,1800,1200
Punjab,Ludhiana,Sahnewal,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,800,1000,1000
Punjab,Moga,"Kot ise Khan",Cucumbar(Kheera),Other,FAQ,19/05/2025,500,700,600
Punjab,Moga,"Kot ise Khan",Potato,Other,FAQ,19/05/2025,1000,1200,1100
Punjab,Moga,"Kot ise Khan","Water Melon",Other,Medium,19/05/2025,800,1000,900
Punjab,Moga,"Nihal Singh Wala",Cucumbar(Kheera),Other,FAQ,19/05/2025,500,1500,1000
Punjab,Moga,"Nihal Singh Wala",Papaya,Other,Large,19/05/2025,2800,3200,3000
Punjab,Moga,"Nihal Singh Wala",Potato,Other,FAQ,19/05/2025,1000,1400,1200
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)","Bitter gourd",Other,FAQ,19/05/2025,1500,1800,1700
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Brinjal,Other,FAQ,19/05/2025,1500,1600,1530
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Cauliflower,Other,FAQ,19/05/2025,3500,4000,3700
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Coriander(Leaves),Other,FAQ,19/05/2025,3500,4000,3800
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1600,1900,1700
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Peach,Other,Medium,19/05/2025,3700,4000,3800
Punjab,Pathankot,Pathankot,Capsicum,Capsicum,FAQ,19/05/2025,1600,1800,1800
Punjab,Pathankot,Pathankot,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,600,800,800
Punjab,Pathankot,Pathankot,Grapes,Black,Medium,19/05/2025,7500,8000,8000
Punjab,Pathankot,Pathankot,"Karbuja(Musk Melon)",Other,Medium,19/05/2025,2000,2200,2200
Punjab,Pathankot,Pathankot,Lemon,Lemon,FAQ,19/05/2025,6800,7000,7000
Punjab,Pathankot,Pathankot,"Mousambi(Sweet Lime)",Mousambi,Medium,19/05/2025,5500,6000,6000
Punjab,"Ropar (Rupnagar)",Morinda,Banana,Medium,Medium,19/05/2025,2500,3000,2800
Punjab,"Ropar (Rupnagar)",Morinda,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,2000,2500,2300
Punjab,"Ropar (Rupnagar)",Morinda,Ginger(Green),"Green Ginger",FAQ,19/05/2025,5000,6000,5500
Punjab,"Ropar (Rupnagar)",Morinda,"Karbuja(Musk Melon)",Karbhuja,Medium,19/05/2025,1000,1000,1000
Punjab,"Ropar (Rupnagar)",Morinda,Mango,Dusheri,Medium,19/05/2025,8000,8000,8000
Punjab,"Ropar (Rupnagar)",Morinda,Pomegranate,Pomogranate,Medium,19/05/2025,10000,10000,10000
Punjab,"Ropar (Rupnagar)",Morinda,Potato,Potato,FAQ,19/05/2025,700,900,800
Punjab,"Ropar (Rupnagar)",Morinda,Pumpkin,Pumpkin,FAQ,19/05/2025,800,900,850
Punjab,Sangrur,Ahmedgarh,Cucumbar(Kheera),Other,FAQ,19/05/2025,1000,1200,1200
Punjab,Sangrur,Ahmedgarh,"Squash(Chappal Kadoo)",Other,FAQ,19/05/2025,700,800,800
Punjab,Tarntaran,Patti,Banana,Other,Medium,19/05/2025,3000,3500,3200
Punjab,Tarntaran,Patti,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,1200,1600,1400
Punjab,Tarntaran,Patti,Brinjal,Other,FAQ,19/05/2025,500,580,530
Punjab,Tarntaran,Patti,Cucumbar(Kheera),Other,FAQ,19/05/2025,400,500,450
Punjab,Tarntaran,Patti,Onion,Other,FAQ,19/05/2025,1200,1600,1400
Punjab,Tarntaran,Patti,Tinda,Other,FAQ,19/05/2025,1200,1600,1400
Punjab,Tarntaran,Patti,Tomato,Other,FAQ,19/05/2025,1200,1600,1400
Rajasthan,Beawar,Beawar,"Kulthi(Horse Gram)",Other,FAQ,19/05/2025,5300,5350,5325
Rajasthan,Chittorgarh,Kapasan,Wheat,Lokwan,FAQ,19/05/2025,2400,2800,2600
Rajasthan,Deeg,Sikri,Mustard,"Big 100 Kg",Non-FAQ,19/05/2025,5780,6200,5990
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Cauliflower,Other,FAQ,19/05/2025,700,900,800
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Garlic,Garlic,FAQ,19/05/2025,8300,8700,8500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Lime,Other,Medium,19/05/2025,8800,9200,9000
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Onion,Other,FAQ,19/05/2025,900,1300,1100
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Sponge gourd","Sponge gourd",FAQ,19/05/2025,2000,2400,2200
Rajasthan,Ganganagar,Suratgarh,Guar,Other,FAQ,19/05/2025,4470,4470,4470
Rajasthan,Ganganagar,Suratgarh,Onion,"1st Sort",FAQ,19/05/2025,650,800,700
Rajasthan,Ganganagar,Suratgarh,Wheat,Other,FAQ,19/05/2025,2485,2545,2532
Rajasthan,Jaipur,"Jaipur (F&V)","Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,1500,3000,2250
Rajasthan,Jaipur,"Jaipur (F&V)","Bottle gourd","Bottle Gourd",FAQ,19/05/2025,800,1000,900
Rajasthan,Jaipur,"Jaipur (F&V)","Cluster beans","Cluster Beans",FAQ,19/05/2025,3000,4000,3500
Rajasthan,Jaipur,"Jaipur (F&V)",Coriander(Leaves),Coriander,FAQ,19/05/2025,1000,1500,1250
Rajasthan,Jaipur,"Jaipur (F&V)",Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1300,1400,1350
Rajasthan,Jaipur,"Jaipur (F&V)",Mango,Badami,Medium,19/05/2025,3000,5500,4250
Rajasthan,Jaipur,"Jaipur (F&V)","Mousambi(Sweet Lime)",Other,Medium,19/05/2025,2700,4500,3600
Rajasthan,Jaipur,"Jaipur (F&V)",Onion,Other,FAQ,19/05/2025,700,1400,1050
Rajasthan,Jaipur,"Jaipur (F&V)",Papaya,Other,Medium,19/05/2025,2000,4000,3000
Rajasthan,"Jaipur Rural",Bassi,"Bajra(Pearl Millet/Cumbu)",Other,Non-FAQ,19/05/2025,2210,2350,2280
Rajasthan,"Jaipur Rural",Bassi,Potato,Other,Non-FAQ,19/05/2025,1800,2000,1900
Rajasthan,Jodhpur,"Jodhpur (Grain)","Cummin Seed(Jeera)",Other,FAQ,19/05/2025,18800,21000,19900
Rajasthan,Jodhpur,"Jodhpur (Grain)","Dry Chillies",Other,FAQ,19/05/2025,12500,21000,16750
Rajasthan,Jodhpur,"Jodhpur (Grain)",Garlic,Average,FAQ,19/05/2025,5000,9000,7000
Rajasthan,Jodhpur,"Jodhpur (Grain)","Isabgul (Psyllium)",Other,FAQ,19/05/2025,9900,11500,10700
Rajasthan,Kota,Kota,"Black Gram (Urd Beans)(Whole)",Other,FAQ,19/05/2025,4480,6805,6300
Rajasthan,Kota,Kota,"Green Peas",Other,FAQ,19/05/2025,2851,3501,3500
Rajasthan,Kota,Kota,Maize,Other,FAQ,19/05/2025,2125,2232,2200
Telangana,Hyderabad,"Mahboob Manison","Bottle gourd","Bottle Gourd",FAQ,19/05/2025,200,400,300
Telangana,Hyderabad,"Mahboob Manison",Brinjal,"Arkasheela Mattigulla",FAQ,19/05/2025,2500,2500,2500
Telangana,Hyderabad,"Mahboob Manison",Onion,"2nd Sort",FAQ,19/05/2025,1000,1300,1200
Telangana,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,19/05/2025,1800,2400,2300
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","Bottle gourd","Bottle Gourd",FAQ,19/05/2025,900,900,900
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)",Drumstick,Drumstick,FAQ,19/05/2025,4000,4000,4000
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","French Beans (Frasbean)","French Beans (Frasbean)",FAQ,19/05/2025,8500,8500,8500
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)",Onion,"1st Sort",FAQ,19/05/2025,1700,1700,1700
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","Sweet Potato","Hosur Green",FAQ,19/05/2025,1800,1800,1800
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1800,1800,1800
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Drumstick,Drumstick,FAQ,19/05/2025,500,500,500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","French Beans (Frasbean)","French Beans (Frasbean)",FAQ,19/05/2025,8500,8500,8500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Green Chilli","Green Chilly",FAQ,19/05/2025,4000,4000,4000
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Tomato,Deshi,Non-FAQ,19/05/2025,1300,1300,1300
Telangana,Warangal,Warangal,Capsicum,Capsicum,FAQ,19/05/2025,4000,4500,4250
Telangana,Warangal,Warangal,"Cluster beans","Cluster Beans",FAQ,19/05/2025,2500,3000,2750
Tripura,Gomati,Nutanbazar,"Green Chilli","Green Chilly",FAQ,19/05/2025,5850,6000,5950
Tripura,Gomati,Nutanbazar,Potato,Local,FAQ,19/05/2025,2350,2500,2450
Tripura,Khowai,Teliamura,Banana,Champa,Medium,19/05/2025,3300,3500,3400
Tripura,Khowai,Teliamura,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,4700,5000,4800
Tripura,Khowai,Teliamura,"Kartali (Kantola)","Kartali (Kantola)",FAQ,19/05/2025,4300,4500,4400
Tripura,Khowai,Teliamura,Rice,Masuri,FAQ,19/05/2025,3800,3950,3900
Tripura,Khowai,Teliamura,Tomato,Deshi,FAQ,19/05/2025,2700,2900,2800
Tripura,"North Tripura",Dasda,Brinjal,Round/Long,FAQ,19/05/2025,2500,3000,2750
Tripura,"South District",Barpathari,"Kartali (Kantola)","Kartali (Kantola)",FAQ,19/05/2025,5900,6100,6000
"Uttar Pradesh",Agra,Achnera,Onion,Red,FAQ,19/05/2025,1160,1240,1200
"Uttar Pradesh",Agra,Achnera,Potato,Desi,FAQ,19/05/2025,1080,1280,1180
"Uttar Pradesh",Agra,Fatehabad,"Bajra(Pearl Millet/Cumbu)",Deshi,FAQ,19/05/2025,2000,2200,2200
"Uttar Pradesh",Agra,Fatehabad,Onion,Red,FAQ,19/05/2025,900,1200,1200
"Uttar Pradesh",Aligarh,Charra,Pumpkin,Pumpkin,FAQ,19/05/2025,600,700,650
"Uttar Pradesh",Aligarh,Charra,Tomato,Deshi,FAQ,19/05/2025,1000,1200,1100
"Uttar Pradesh",Amroha,Amroha,Brinjal,Round/Long,FAQ,19/05/2025,1150,1280,1210
"Uttar Pradesh",Amroha,Amroha,Garlic,Garlic,FAQ,19/05/2025,5900,6000,5950
"Uttar Pradesh",Amroha,Amroha,Gur(Jaggery),Yellow,FAQ,19/05/2025,3950,4070,4020
"Uttar Pradesh",Badaun,Badayoun,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,1740,1860,1800
"Uttar Pradesh",Badaun,Badayoun,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,980,1090,1030
"Uttar Pradesh",Badaun,Badayoun,Brinjal,Brinjal,FAQ,19/05/2025,1300,1410,1355
"Uttar Pradesh",Badaun,Badayoun,Garlic,Garlic,FAQ,19/05/2025,6380,6520,6460
"Uttar Pradesh",Badaun,Badayoun,"Green Chilli","Green Chilly",FAQ,19/05/2025,1960,2080,2025
"Uttar Pradesh",Badaun,Badayoun,"Karbuja(Musk Melon)",Karbhuja,Medium,19/05/2025,1670,1800,1730
"Uttar Pradesh",Badaun,Badayoun,Lemon,Lemon,FAQ,19/05/2025,7200,7500,7290
"Uttar Pradesh",Badaun,Badayoun,Papaya,Papaya,Medium,19/05/2025,2750,2870,2800
"Uttar Pradesh",Badaun,Badayoun,Wheat,Dara,FAQ,19/05/2025,2425,2525,2500
"Uttar Pradesh",Badaun,Ujhani,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,1100,1200,1145
"Uttar Pradesh",Badaun,Ujhani,Garlic,Garlic,FAQ,19/05/2025,6400,6450,6420
"Uttar Pradesh",Badaun,Ujhani,"Jack Fruit","Jack Fruit",Medium,19/05/2025,2150,2250,2200
"Uttar Pradesh",Badaun,Ujhani,Lemon,Lemon,FAQ,19/05/2025,7230,7300,7260
"Uttar Pradesh",Badaun,Visoli,Potato,Desi,FAQ,19/05/2025,750,750,750
"Uttar Pradesh",Bahraich,Naanpara,"Karbuja(Musk Melon)",Karbhuja,Medium,19/05/2025,2000,2200,2100
"Uttar Pradesh",Bahraich,Naanpara,Maize,Yellow,FAQ,19/05/2025,2200,2300,2250
"Uttar Pradesh",Ballia,Rasda,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,19/05/2025,9950,10125,10000
"Uttar Pradesh",Ballia,Rasda,"Green Chilli","Green Chilly",FAQ,19/05/2025,2355,2480,2400
"Uttar Pradesh",Ballia,Rasda,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,19/05/2025,8650,8800,8725
"Uttar Pradesh",Ballia,Rasda,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,19/05/2025,6755,6900,6835
"Uttar Pradesh",Balrampur,Balrampur,"Banana - Green","Banana - Green",FAQ,19/05/2025,1650,1850,1740
"Uttar Pradesh",Balrampur,Balrampur,Garlic,Garlic,FAQ,19/05/2025,5850,6080,5975
"Uttar Pradesh",Balrampur,Balrampur,Ginger(Green),"Green Ginger",FAQ,19/05/2025,3300,3500,3400
"Uttar Pradesh",Balrampur,Balrampur,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/05/2025,1400,1600,1500
"Uttar Pradesh",Balrampur,Panchpedwa,"Banana - Green","Banana - Green",FAQ,19/05/2025,1400,1800,1600
"Uttar Pradesh",Balrampur,Tulsipur,Potato,Desi,FAQ,19/05/2025,1100,1150,1130
"Uttar Pradesh",Balrampur,Tulsipur,Tomato,Deshi,FAQ,19/05/2025,1120,1170,1150
"Uttar Pradesh",Bareilly,Anwala,Pumpkin,Pumpkin,FAQ,19/05/2025,600,800,700
"Uttar Pradesh",Bijnor,Bijnaur,Onion,Red,FAQ,19/05/2025,1160,1250,1190
"Uttar Pradesh",Bijnor,Kiratpur,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,800,900,850
"Uttar Pradesh",Bulandshahar,Gulavati,Lemon,Other,FAQ,19/05/2025,10100,10300,10200
"Uttar Pradesh",Etah,Awagarh,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,1500,2000,1800
"Uttar Pradesh",Etah,Awagarh,Brinjal,Round/Long,FAQ,19/05/2025,800,900,850
"Uttar Pradesh",Etah,Awagarh,Cabbage,Cabbage,FAQ,19/05/2025,600,750,650
"Uttar Pradesh",Etah,Awagarh,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1000,1250,1100
"Uttar Pradesh",Etawah,Jasvantnagar,Onion,Red,FAQ,19/05/2025,1250,1350,1300
"Uttar Pradesh",Firozabad,Sirsaganj,Tomato,Hybrid,FAQ,19/05/2025,1000,1200,1100
"Uttar Pradesh",Hamirpur,Kurara,Peas(Dry),Peas(Dry),FAQ,19/05/2025,3300,3400,3350
"Uttar Pradesh",Kaushambi,Manjhanpur,Onion,Red,FAQ,19/05/2025,1140,1320,1225
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,1600,1680,1640
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,1700,1780,1740
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Cabbage,Cabbage,FAQ,19/05/2025,1800,1880,1840
"Uttar Pradesh",Lalitpur,Mehrauni,Wheat,"147 Average",Non-FAQ,19/05/2025,2450,2600,2500
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Potato,Potato,FAQ,19/05/2025,1700,1800,1750
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Rice,"1009 Kar",FAQ,19/05/2025,3700,3800,3755
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Apple,Delicious,Medium,19/05/2025,7800,8000,7900
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Onion,Red,FAQ,19/05/2025,1200,1300,1250
"Uttar Pradesh",Pillibhit,Pilibhit,Banana,"Banana - Ripe",Medium,19/05/2025,2750,2840,2795
"Uttar Pradesh",Pillibhit,Pilibhit,Onion,Red,FAQ,19/05/2025,1200,1300,1250
"Uttar Pradesh",Pillibhit,Pilibhit,Onion,Red,Non-FAQ,19/05/2025,1100,1195,1145
"Uttar Pradesh",Prayagraj,Jasra,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1050,1175,1110
"Uttar Pradesh",Rampur,Tanda(Rampur),"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,900,940,920
"Uttar Pradesh",Rampur,Tanda(Rampur),"Jack Fruit","Jack Fruit",Large,19/05/2025,1500,1540,1520
"Uttar Pradesh",Sambhal,Bhehjoi,Paddy(Dhan)(Basmati),Basumathi,Non-FAQ,19/05/2025,2200,2400,2300
"Uttar Pradesh",Sambhal,Bhehjoi,Wood,Eucalyptus,FAQ,19/05/2025,500,520,510
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,Gur(Jaggery),Red,FAQ,19/05/2025,1200,1300,1250
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,Tomato,Hybrid,FAQ,19/05/2025,500,600,550
"Uttar Pradesh",Shamli,Kairana,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,600,700,650
"Uttar Pradesh",Shamli,Kairana,Garlic,Garlic,FAQ,19/05/2025,5100,5200,5150
"Uttar Pradesh",Shamli,Kairana,Ginger(Green),"Green Ginger",FAQ,19/05/2025,3900,4000,3950
"Uttar Pradesh",Shamli,Kairana,"Green Chilli","Green Chilly",FAQ,19/05/2025,2500,2600,2550
"Uttar Pradesh",Shamli,Kairana,Raddish,Raddish,FAQ,19/05/2025,600,700,650
"Uttar Pradesh",Shamli,Kairana,Tomato,Hybrid,FAQ,19/05/2025,800,900,850
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Pumpkin,Pumpkin,FAQ,19/05/2025,780,820,800
"Uttar Pradesh",Sitapur,Sitapur,Apple,"Kasmir/Shimla - II",Medium,19/05/2025,9500,10150,9890
"Uttar Pradesh",Sitapur,Sitapur,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,800,1080,980
"Uttar Pradesh",Sitapur,Sitapur,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,19/05/2025,6300,6720,6700
"Uttar Pradesh",Sitapur,Sitapur,Paddy(Dhan)(Common),Common,FAQ,19/05/2025,1930,2180,2080
Uttrakhand,Dehradoon,Rishikesh,Apple,Other,Medium,19/05/2025,9500,16500,11000
Uttrakhand,Dehradoon,Rishikesh,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,600,900,700
Uttrakhand,Dehradoon,Rishikesh,"French Beans (Frasbean)",Other,FAQ,19/05/2025,2500,3100,2800
Uttrakhand,Dehradoon,Rishikesh,"Jack Fruit",Other,Medium,19/05/2025,1500,2000,1650
Uttrakhand,Dehradoon,Rishikesh,Potato,Other,FAQ,19/05/2025,700,900,800
Uttrakhand,Dehradoon,Rishikesh,Raddish,Other,FAQ,19/05/2025,1000,1700,1550
Uttrakhand,Dehradoon,Rishikesh,Tomato,Other,FAQ,19/05/2025,600,950,800
Uttrakhand,Dehradoon,Vikasnagar,Cucumbar(Kheera),Other,FAQ,19/05/2025,400,600,600
Uttrakhand,Dehradoon,Vikasnagar,Mango,Other,Medium,19/05/2025,2400,2800,2800
Uttrakhand,Dehradoon,Vikasnagar,Pumpkin,Other,FAQ,19/05/2025,200,400,400
Uttrakhand,Haridwar,"Haridwar Union","Green Chilli","Green Chilly",FAQ,19/05/2025,1500,2000,1700
Uttrakhand,Haridwar,"Haridwar Union",Papaya,Other,Medium,19/05/2025,1600,2000,1800
Uttrakhand,Haridwar,"Haridwar Union",Tomato,Hybrid,FAQ,19/05/2025,700,1000,800
Uttrakhand,Haridwar,Manglaur,Potato,Other,FAQ,19/05/2025,700,850,800
Uttrakhand,Haridwar,Roorkee,"Bottle gourd",Other,FAQ,19/05/2025,500,700,600
Uttrakhand,Nanital,Ramnagar,Capsicum,Other,FAQ,19/05/2025,3800,4000,3900
Uttrakhand,Nanital,Ramnagar,Orange,Other,Medium,19/05/2025,2800,3000,2900
Uttrakhand,Nanital,Ramnagar,Tomato,Other,FAQ,19/05/2025,2100,2500,2300
"West Bengal",Hooghly,Pandua,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,2200,2400,2200
"West Bengal",Hooghly,Sheoraphuly,Onion,Local,FAQ,19/05/2025,1500,1700,1600
"West Bengal",Hooghly,Sheoraphuly,Tomato,Other,FAQ,19/05/2025,1800,2200,2000
"West Bengal",Medinipur(W),Ghatal,Brinjal,Brinjal,FAQ,19/05/2025,3000,3200,3100
"West Bengal",Medinipur(W),Ghatal,Onion,Onion,FAQ,19/05/2025,1600,1800,1700
"West Bengal",Medinipur(W),Ghatal,"Sweet Pumpkin",Other,FAQ,19/05/2025,1300,1500,1400
"West Bengal",Murshidabad,Kandi,Mustard,Mustard,FAQ,19/05/2025,5950,6060,6000
"West Bengal",Murshidabad,Kandi,Wheat,Other,FAQ,19/05/2025,2460,2560,2500
"West Bengal",Puruliya,Balarampur,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,800,1000,900
"West Bengal",Puruliya,Balarampur,"Mustard Oil",Other,FAQ,19/05/2025,16000,16200,16100
"West Bengal",Puruliya,Balarampur,Potato,Other,FAQ,19/05/2025,1500,1800,1600
"West Bengal","Sounth 24 Parganas",Baruipur(Canning),"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,2900,3100,3000
"West Bengal","Sounth 24 Parganas",Baruipur(Canning),"Green Chilli","Green Chilly",FAQ,19/05/2025,4600,4800,4700
"West Bengal","Uttar Dinajpur",Islampur,Jute,TD-5,FAQ,19/05/2025,6100,6300,6200
"Andhra Pradesh",Chittor,Kalikiri,Tomato,Hybrid,FAQ,19/05/2025,830,1000,950
"Andhra Pradesh",Chittor,Punganur,Tomato,Hybrid,FAQ,19/05/2025,900,1100,1000
"Andhra Pradesh",Chittor,Vayalapadu,Tomato,Hybrid,FAQ,19/05/2025,880,1040,960
"Andhra Pradesh","East Godavari",Ravulapelem,Banana,Bhushavali(Pacha),Large,19/05/2025,1900,2500,2100
"Andhra Pradesh",Kurnool,Yemmiganur,Groundnut,TMV-2,FAQ,19/05/2025,5269,5269,5269
"Andhra Pradesh",Nellore,Gudur,Groundnut,Balli/Habbu,FAQ,19/05/2025,6783,6860,6840
